0.042834,0.0011334,2.7339e-06,0.00060167,7.429e-05,0.00020021,0.00030513,2.719e-05,0.00035652,6.8319e-05,0.00041732,0.00019462,0.00049278,0.0020763,0.0039508,0.00069734,0.021762,2.2169e-06,2.3684e-05,0.00015999,0.00043462,0.0052639
0.041638,0.0011359,2.7399e-06,0.00057581,7.2327e-05,0.000203,0.0003023,2.6614e-05,0.00035679,6.8828e-05,0.00041979,0.0001924,0.00050375,0.002145,0.0039944,0.00068748,0.022503,2.2238e-06,2.3814e-05,0.00017046,0.00043969,0.0051789
0.040299,0.0011424,2.7445e-06,0.00055308,7.0333e-05,0.00020559,0.00029974,2.5975e-05,0.00035721,6.9248e-05,0.00042252,0.00018995,0.00051537,0.0022141,0.0040516,0.00067852,0.02318,2.2311e-06,2.395e-05,0.00018249,0.00044104,0.0050864
0.038828,0.0011526,2.7479e-06,0.000533,6.8358e-05,0.00020794,0.00029747,2.5282e-05,0.00035779,6.956e-05,0.00042546,0.0001873,0.00052752,0.0022836,0.0041212,0.00067042,0.02379,2.239e-06,2.4091e-05,0.00019625,0.00043883,0.0049868
0.037232,0.0011666,2.7504e-06,0.00051511,6.6441e-05,0.00021002,0.00029545,2.4548e-05,0.00035852,6.9748e-05,0.00042857,0.00018448,0.00054007,0.0023539,0.0042012,0.00066324,0.024333,2.2473e-06,2.4235e-05,0.00021191,0.00043338,0.004881
0.035525,0.0011843,2.7521e-06,0.00049902,6.461e-05,0.00021184,0.00029367,2.3788e-05,0.00035941,6.98e-05,0.00043177,0.00018149,0.00055285,0.0024255,0.0042893,0.00065703,0.024806,2.256e-06,2.4379e-05,0.00022963,0.0004251,0.0047697
0.033718,0.0012054,2.7533e-06,0.00048434,6.2882e-05,0.00021338,0.00029211,2.302e-05,0.00036044,6.9709e-05,0.00043503,0.00017835,0.00056571,0.0024989,0.0043826,0.00065192,0.02521,2.2651e-06,2.4522e-05,0.00024955,0.00041452,0.0046537
0.031826,0.0012302,2.7542e-06,0.00047079,6.127e-05,0.00021467,0.00029067,2.226e-05,0.00036159,6.9474e-05,0.00043826,0.00017509,0.00057813,0.0025748,0.0044778,0.00064802,0.025545,2.2743e-06,2.4658e-05,0.00027176,0.00040223,0.0045339
0.029864,0.0012584,2.7549e-06,0.00045812,5.9781e-05,0.00021572,0.00028928,2.1523e-05,0.00036287,6.9099e-05,0.00044142,0.00017173,0.00058972,0.002654,0.0045715,0.00064547,0.02581,2.2837e-06,2.4785e-05,0.00029631,0.00038884,0.0044113
0.027849,0.0012904,2.7557e-06,0.00044615,5.8416e-05,0.00021656,0.00028788,2.0824e-05,0.00036424,6.8589e-05,0.00044447,0.00016835,0.0006001,0.0027371,0.0046599,0.00064437,0.026006,2.2929e-06,2.49e-05,0.00032324,0.00037494,0.004287
0.025799,0.0013263,2.7567e-06,0.00043474,5.7168e-05,0.00021722,0.00028643,2.0171e-05,0.00036568,6.7955e-05,0.00044737,0.00016498,0.00060896,0.0028247,0.0047392,0.00064481,0.026134,2.3019e-06,2.4998e-05,0.00035257,0.00036105,0.0041621
0.023732,0.0013665,2.7579e-06,0.00042377,5.6029e-05,0.00021773,0.0002849,1.9574e-05,0.00036719,6.7205e-05,0.00045008,0.0001617,0.00061606,0.0029173,0.0048058,0.00064683,0.026192,2.3106e-06,2.5078e-05,0.00038428,0.00034761,0.0040377
0.021667,0.0014118,2.7595e-06,0.0004131,5.4985e-05,0.00021811,0.00028326,1.9035e-05,0.00036875,6.6353e-05,0.00045254,0.00015856,0.00062122,0.0030151,0.0048563,0.00065045,0.026182,2.319e-06,2.5136e-05,0.00041833,0.00033493,0.003915
0.019626,0.0014629,2.7614e-06,0.00040261,5.4012e-05,0.00021838,0.00028151,1.8556e-05,0.00037033,6.541e-05,0.0004547,0.0001556,0.00062435,0.0031181,0.0048879,0.00065565,0.026104,2.327e-06,2.517e-05,0.00045464,0.00032321,0.0037952
0.01763,0.001521,2.7637e-06,0.00039212,5.308e-05,0.00021853,0.00027962,1.8129e-05,0.0003719,6.4391e-05,0.00045646,0.00015285,0.00062541,0.0032261,0.0048981,0.00066238,0.025956,2.3343e-06,2.5181e-05,0.00049306,0.00031256,0.0036793
0.0157,0.0015873,2.7663e-06,0.00038147,5.2152e-05,0.00021856,0.00027758,1.7746e-05,0.00037341,6.3309e-05,0.00045771,0.00015031,0.00062447,0.0033384,0.0048851,0.00067056,0.02574,2.3408e-06,2.5167e-05,0.00053344,0.00030304,0.0035684
0.013859,0.0016632,2.7694e-06,0.00037044,5.119e-05,0.00021847,0.0002754,1.7401e-05,0.00037481,6.2181e-05,0.00045835,0.000148,0.00062162,0.0034542,0.004848,0.00068008,0.025455,2.3462e-06,2.5129e-05,0.0005756,0.00029469,0.0034635
0.012128,0.0017503,2.7729e-06,0.00035889,5.0156e-05,0.00021822,0.00027308,1.709e-05,0.00037605,6.102e-05,0.00045824,0.0001459,0.00061703,0.0035723,0.0047864,0.00069082,0.025101,2.3502e-06,2.5067e-05,0.00061935,0.00028758,0.0033652
0.010526,0.0018501,2.7767e-06,0.00034669,4.9016e-05,0.00021783,0.00027062,1.681e-05,0.00037704,5.9807e-05,0.00045729,0.00014401,0.00061088,0.0036913,0.004701,0.00070263,0.024678,2.3525e-06,2.4982e-05,0.00066449,0.0002819,0.0032744
0.0090689,0.0019642,2.7809e-06,0.00033379,4.7746e-05,0.00021728,0.00026804,1.6562e-05,0.00037772,5.8601e-05,0.00045543,0.00014232,0.00060337,0.0038096,0.0045928,0.00071535,0.024186,2.353e-06,2.4877e-05,0.00071076,0.00027797,0.0031915
0.0077597,0.0020941,2.7856e-06,0.0003202,4.6339e-05,0.00021654,0.00026533,1.6345e-05,0.00037802,5.7415e-05,0.00045264,0.0001408,0.00059473,0.0039251,0.0044637,0.00072884,0.023627,2.3514e-06,2.4754e-05,0.00075786,0.00027639,0.0031168
0.0065993,0.002241,2.7909e-06,0.00030601,4.4805e-05,0.00021561,0.00026248,1.6158e-05,0.00037785,5.6259e-05,0.00044893,0.00013943,0.00058514,0.004036,0.0043159,0.00074295,0.023,2.3476e-06,2.4615e-05,0.0008054,0.00027811,0.0030505
0.0055843,0.0024057,2.7971e-06,0.00029136,4.3165e-05,0.00021445,0.00025949,1.5998e-05,0.00037713,5.5137e-05,0.00044438,0.00013818,0.00057481,0.0041399,0.0041521,0.00075759,0.022308,2.3418e-06,2.446e-05,0.00085295,0.00028459,0.0029927
